"","comp1","comp2"
"ZNED4XZ-4014",-9.62850540461245,6.76801819758623
"ZLGD9M0-09",-6.58167382780652,0.345121709202334
"ZMGT937-07",-2.76013097198357,1.59812900342355
"ZMBH10Z-02",-4.52990178738685,3.19810555227885
"ZYLJ7R7-01",-8.28957944221329,1.11243914569
"ZKFV71L-2011",-7.609681976477,0.289719941427998
"ZLZQMEV-11",-4.27601060940888,22.4501632023812
"ZYXQKWY-04",-2.77400504068672,6.74335732515082
"ZLPZS0H-06",2.3791465566093,2.04579668196333
"ZVTCAK9-03",1.16641357861152,2.44075602591197
"ZXHCGKV-01",11.7163327075369,2.81309653137867
"ZPF36E2-01",10.3300977153486,5.08275778727346
"ZOZOW1T-55",7.66032832518486,0.071601071681329
"ZL63I8R-15",7.94782772627617,-3.37248445845516
"ZX52KVK-6021",11.2791544229378,2.38468138001086
"ZKVR426-04",12.166999946,2.0529946465594
"ZL9BTWF-1021",3.61653972867422,-2.84412393945603
"ZX52KVK-4015",-4.02421201107384,-2.12428282086615
"ZMGT937-02",-3.6292627692295,-0.871068200040193
"ZVGW5FI-02",-7.77722415919779,-6.69732960764476
"ZMBH10Z-05",1.15582240874382,-5.19635029259927
"ZUC2YGO-1014",-2.24948262931589,-9.48828312990817
"ZW61YGW-06",1.05043923719754,-8.67410900790505
"ZOZOW1T-65",-3.9212755990832,-4.56546291297878
"ZTMFN3O-06",-3.84248252923329,-5.65167028888041
"ZL63I8R-2015",-2.03899295744272,-2.77609118177286
"ZN0JE53-08",3.08219672846073,-1.05817112797873
"ZUPAQVU-10",0.74076693701912,-0.455682726788379
"ZOZOW1T-86",-1.35541838846415,-3.61906253978763
"ZTL5S2Y-1012",1.13180336064119,-2.9439044801551
"ZN3TBJM-2025",1.66821200447821,-4.65135934006992
"ZLTUJTN-2022",0.544049858895462,-5.8407279679727
"ZWLGEWL-04",1.07418177274706,-4.71197193530195
"ZLTUJTN-09",1.19729527612643,0.77695960668059
"ZY7IW45-2011",-15.5339929492784,-11.7358301994073
"ZYLJ7R7-4012",5.90471577546038,-3.35086202580367
"ZMBVNFM-1014",3.57181235520939,0.0799946762631628
"ZYU89T9-04",10.0851565017738,4.34352873162911
"ZVBQY1N-1025",6.82623395448083,8.71236389827984
"ZLTUJTN-13",4.42516485478138,0.85987536414562
"ZJTKAE3-2012",5.54755322169779,2.52268833800969
"ZSQNUZ5-04",4.52710062557865,-1.77390798556378
"ZOZOW1T-7014",4.82828199713122,-0.354093797261468
"ZLZNCLZ-1023",2.84222155212108,0.221102873974733
"ZY1ZKJY-2012",2.35930727433801,-3.7212471352368
"ZVBQY1N-01",3.32633918397438,-6.1555168255141
"ZYHHR4Z-07",-0.19781994990921,-3.99713827095049
"ZIS22OE-02",0.381136808103826,-3.32526202098279
"ZKVR426-2015",-0.099534421561507,-5.5427247752744
"ZKVR426-03",-1.24076562458178,-8.21231672522024
"ZV14SIB-02",-0.143082006029567,-9.74359707568831
"ZJTKAE3-6021",0.740959535653405,-7.85533519532564
"ZQNZSQF-01",0.169780658658344,-8.05760280511962
"ZTLUDS8-1015",-2.07184943301923,-9.37449183180828
"ZYU89T9-3012",-2.62011431214555,-0.75727751959607
"ZOZOW1T-4026",-4.12976103692785,-5.48161788920362
"ZRLZ98T-6011",-5.5719214061148,-4.75601516294928
"ZLTUJTN-11",-5.1436424614742,-1.40539385513048
"ZKVR426-11",-3.47936804312334,-3.69271286943328
"ZMGT937-09",-4.08765168035023,-5.931328179217
"ZK112BX-1011",-3.10423525960666,1.5254471671966
"ZL63I8R-05",3.66832081486086,-1.61574043350039
"ZYXQKWY-09",-3.83736331906282,2.80906903163914
"ZOBX723-05",-0.878886596887555,-5.54450762842103
"ZLZQMEV-10",-2.42932490701523,-4.18101979289597
"ZYHHR4Z-08",3.85264022489652,-9.36763123857578
"ZR3WH7V-6021",1.16931649278063,-3.33189204434398
"ZOZOW1T-7036",0.907628194967802,-11.5004556313307
"ZY7IW45-05",0.80018841845107,-6.24443100022373
"ZX52KVK-2012",3.29542736127373,-8.27258612588025
"ZOZOW1T-49",-2.66183615674858,-0.903370135002505
"ZVM4N7A-6021",-4.49777430896239,2.97055499975892
"ZY7IW45-02",-4.48556008026977,-0.458238707253607
"ZLZNCLZ-2012",-5.64408209136739,-3.99077735556864
"ZJXC41N-02",-5.77308123441318,-3.00330902503904
"ZRB0F6P-6011",-3.51364275144212,-4.29348144047679
"ZMBVNFM-2015",-4.07206045712702,-0.925397045472679
"ZN9YTFN-1014",-4.88026626402565,-3.83776456408841
"ZUPAQVU-01",6.96907519596415,5.73162713037198
"ZLPZS0H-14",0.773592911537927,-2.36198171081935
"ZM7JY3G-12",-1.81243593472072,0.0540078370294825
