"","comp1","comp2"
"ZJXC41N-11",15.5015304902189,-1.75079477910456
"ZMBVNFM-1012",11.7644695301766,1.18811364850644
"ZOZOW1T-7022",12.429252601717,0.800680508204222
"ZLZQMEV-07",16.4052927373905,-4.2895471339167
"ZN0JE53-2015",7.08141876844477,3.41215163425751
"ZPEL6L3-1014",6.46719118298606,0.632560352910156
"ZVGW5FI-02",17.4940196359858,-10.1272867487491
"ZVBQY1N-1021",5.95019314838421,-1.74252910571515
"ZTXY83G-01",4.45870679831473,2.09075719400733
"ZOZOW1T-7036",12.3317130697877,-7.47655049607451
"ZTMFN3O-04",14.9253434521483,-10.279442630843
"ZVM4N7A-01",12.326529503804,-7.57729743544663
"ZJTKAE3-2015",8.97022009350011,-0.8598236595177
"ZY1ZKJY-05",11.8537894436982,-4.37955473882179
"ZY7IW45-2012",10.2602717657927,-1.90950732993598
"ZK112BX-13",12.3097530255652,-1.53061839071976
"ZMS5W76-02",13.1147219030658,-5.99885657103753
"ZMBVNFM-1023",10.9436058974911,-4.5519816792346
"ZLPRB8E-07",7.1592887823549,-4.60693383512781
"ZW61YGW-02",3.52449998795995,2.57633789780465
"ZK112BX-11",8.09745324148617,-3.3502546770184
"ZL9BTWF-1021",14.8831144542971,-5.11755362866783
"ZN3TBJM-11",13.1300867119232,-7.19650284243512
"ZOZOW1T-65",10.8260823109834,-7.57120146513501
"ZTTL3YH-01",12.4265634793497,-2.58264851748091
"ZWCZHHY-05",3.17152898456741,8.49029614288883
"ZLPZS0H-2014",3.09800489109352,9.21346672379198
"ZLGD9M0-13",0.991171914744009,7.2612885021587
"ZN3TBJM-06",-0.903429219227529,6.26250882621184
"ZX52KVK-01",2.81706257781239,3.88800713939914
"ZLZNCLZ-2011",1.82049554898232,5.70922427307563
"ZLZNCLZ-2013",-4.18807023786543,3.44693502566924
"ZVNCGHM-6031",-0.141130551873665,3.10169713319022
"ZLZNCLZ-01",-1.81598645819074,-0.711429906302986
"ZX52KVK-2021",-1.48550104115199,-6.55644776672303
"ZJTKAE3-02",-0.161160720203345,-3.23228887751509
"ZMBH10Z-01",-2.13974688372821,-9.62981362656867
"ZY1ZKJY-09",-1.70268472773113,0.319855360220528
"ZVBQY1N-1022",4.09377510206423,9.85330181456793
"ZLZNCLZ-1023",-2.8360907673756,-1.1761972512826
"ZUPAQVU-09",2.03739093059778,-1.87274772857418
"ZOZOW1T-1015",1.12998829600422,-0.0351739849360451
"ZN3TBJM-2011",-1.27942290073117,3.59609125652646
"ZLYEM2C-1011",2.25035983591107,-0.329410999112703
"ZN9YTFN-09",-4.28985790673681,2.54320468523161
"ZWFDEY0-08",-0.107360770606154,7.70028115997777
"ZL63I8R-14",-4.99044263990526,10.032391756054
"ZYXQKWY-09",0.283887184378523,12.6909170268678
"ZTXY83G-06",1.28865881053719,10.0373372459984
"ZVNCGHM-09",3.66240463559766,13.2616359571802
"ZTMFN3O-1012",4.09667713537929,6.5346897740139
"ZN0JE53-2013",-2.47081305475763,11.1991907023742
"ZN9YTFN-1011",-1.15374835678866,-3.47538429647895
"ZN3TBJM-2032",-6.22472332094291,-3.01086239951911
"ZK112BX-1015",-5.02020391639601,3.0417126917979
"ZKVR426-2025",-4.88710393665789,3.15475413227349
"ZY9XQJP-10",-5.6904617292064,2.47874728714138
"ZY9XQJP-06",3.03054365224605,-6.68042795398724
"ZKVR426-03",0.131296719680139,3.78860169898203
"ZN3TBJM-1015",-1.39944151872467,2.17940449374312
"ZN0JE53-11",-0.926208379181871,-5.8423274052558
"ZOZOW1T-68",-2.19285623613402,-7.19260021148528
"ZKVR426-2023",-1.21331683450885,-8.21510434998133
"ZVNCGHM-1022",-0.597196225087213,-12.3238529215711
"ZN3TBJM-4013",-0.651390133700564,-10.7278372282417
"ZLTUJTN-2021",-3.34060151657544,-1.75809167944762
"ZOZOW1T-55",7.31418284503938,8.33603158899627
"ZN0JE53-2022",5.49595271087916,12.2335230930382
"ZK112BX-07",1.88683024220818,9.58582591438486
"ZM7JY3G-13",-0.799336074385198,-6.6810142026844
"ZUPAQVU-08",1.01463716052863,-7.0288619438081
"ZVBQY1N-01",4.88229562204014,-9.68720327944784
"ZLYEM2C-07",-6.50927293891966,1.16709852369326
"ZK112BX-09",4.57826007183142,-9.56071016268282
"ZY1ZKJY-07",2.07186403287836,-5.85739242377343
"ZK4CK8Y-01",-1.54996910790888,-3.48519677719171
"ZTMFN3O-01",1.20893751787338,-9.71060893799375
"ZK4CK8Y-08",-3.03110657327143,-5.59588013978194
"ZM7JY3G-04",-1.36139870604621,-3.76688337593074
"ZVBQY1N-02",-0.15930794438131,-5.01923457298515
"ZKVR426-2024",0.277325923271413,-6.93649423828328
"ZPDABJR-3014",-4.05929417316421,-5.31816854954077
"ZVNCGHM-6021",-2.72135427454477,-6.365772800606
"ZTMFN3O-02",-0.768837908294697,-7.77490717603599
"ZLZQMEV-1011",-0.962809389755101,-1.31037281608742
"ZKVR426-2014",-1.39005898799127,-0.29754609429887
"ZRB0F6P-6021",2.4290055167025,-3.49183034433266
"ZN9YTFN-08",-1.62921183906561,0.611747665331789
"ZLGD9M0-09",0.426489728103002,-2.25027659516342
"ZY1ZKJY-06",1.77903364857499,1.0416349529238
"ZLZQMEV-1013",11.6987411810673,-1.43225527096333
"ZOZOW1T-7038",11.1859798108122,-2.69020198742308
"ZOZOW1T-7014",9.34402592825409,-5.69037894713696
"ZTLIFAS-05",9.89432324671848,0.0581183525760625
"ZWCZHHY-07",-5.72456746576505,10.164556311027
"ZTMFN3O-05",5.13787584397238,5.5774193947633
"ZM7JY3G-05",9.36651477322236,3.07589547786178
"ZY1ZKJY-2014",10.3492826851087,5.56863800032746
"ZLZNCLZ-03",-6.4476269611519,-4.36359564522498
"ZOZOW1T-2001",-6.74475939235562,-2.52522121771476
"ZX52KVK-1012",-3.34196367415628,-4.23418344405404
"ZLPZS0H-05",-5.8938605615686,-2.02349588270867
"ZWHMV5E-03",-5.04637050410664,-5.38059410121649
"ZQMVU4Q-01",-5.01416309870422,0.302282275627283
"ZOZOW1T-7037",-2.89375111356239,-3.89286703221528
"ZOZOW1T-54",-4.09957682334845,1.27265543189871
"ZN3TBJM-2024",-3.55978098390144,3.80946201480722
"ZL63I8R-1011",-2.31547895930185,1.03931658035017
"ZM7JY3G-12",-0.197627930692206,-1.15347518639559
"ZPDABJR-3012",-8.53747505969142,-15.9586100289991
"ZN9YTFN-1013",-10.1835534543396,-16.0552914983045
"ZVM4N7A-09",-5.3954425918515,-13.0445230055982
"ZY1ZKJY-10",-6.67547435886137,-9.9351983530773
"ZLYEM2C-01",-3.23595881455297,1.48028765844834
"ZMBVNFM-1022",-1.7560509108524,3.37132089921455
"ZX52KVK-2015",-3.26008932208123,-7.6237729321145
"ZPEL6L3-03",-0.33639315922378,-3.4087099309389
"ZOZOW1T-83",-0.94412942775312,-6.16684362952855
"ZY7IW45-2015",2.73193981401061,1.22789805725424
"ZY7IW45-07",1.12793233379987,4.12363330904252
"ZN9YTFN-6011",-2.01857377018536,6.80311310296479
"ZUPAQVU-03",3.31889788965922,2.62064070798443
"ZOZOW1T-1043",5.60234158173192,-1.85061897489565
"ZYXQKWY-07",1.98775457566522,-1.33728711611152
"ZV14SIB-03",5.58825732071578,-2.41863654540092
"ZX52KVK-2014",-0.216590740464162,6.98145700829677
